incremental_id,type,serial_number,id
65,Hammer,c91d6035-5048-4178-a6b1-7228fef4ba79,673ef5fdfc490ca45c001234
66,Gun,ce456847-b519-472d-a3ff-ddb563e28121,673ef5fd3295c76acb001234
67,Hammer,410f2b15-f675-4bdc-9c7a-bd6ff037714b,673ef5fd735b90b456001234
68,Hammer,51d6576c-f568-49a6-bdfa-bb622339d724,673ef5fda3f390d88e001234
69,Knife,28c9cc56-b0cd-4a4b-8c91-289a5373f627,673ef5fd14bfa6bb14001234
70,Knife,ab5c0edb-2ae1-47e0-9ed3-1ddd91de6c6a,673ef5fd7cbbc409ec001234
71,Hammer,6a4eef32-bc6d-4f90-bf8c-6ffed13517df,673ef5fde2c420d928001234
72,Knife,b0f83e52-152f-443d-8474-b7f7a0b8839b,673ef5fd32bb90e897001234
73,Knife,85333049-d2c1-42c0-84db-1abcb6f99184,673ef5fdd2ddea18f0001234
74,Hammer,d387a2eb-087b-4634-b157-06a699206d74,673ef5fdad61ab1432001234
75,Ax,704e285d-cfe4-451a-894d-5008c82b3bf0,673ef5fdd09bf41544001234
76,Gun,fd20f0ca-d1f4-4e29-bb1b-fed2c6c1c508,673ef5fdfbd7939d67001234
77,Ax,9f80aab4-874c-46be-8cf5-735f42eeb39c,673ef5fd28dd2c7955001234
78,Knife,ae94a239-6465-4b7b-8ad0-921a3e651677,673ef5fd35f4a8d465001234
79,Gun,a97d80b6-4f79-4cf9-9db9-c326ae9f86de,673ef5fdd1fe173d08001234
80,Ax,a381b021-600d-442a-8c66-e6a1c65db1d6,673ef5fdf033ab37c3001234
81,Gun,78b9bb62-41cc-40b5-8689-78ffd0428014,673ef5fd43ec517d68001234
82,Knife,1139cdb6-ade7-488b-911c-7793bff75b19,673ef5fd9778d5d219001234
83,Hammer,37fbfdf1-3b77-4028-b1f4-86475fe5db23,673ef5fdfe9fc289c3001234
84,Ax,e7cccf1b-8cb8-4f12-92ec-5464fd50266a,673ef5fd68d30a9594001234
85,Ax,6430902f-ce47-4a31-ae69-60423fdc91a1,673ef5fd3ef815416f001234
86,Ax,0dca1616-8744-4f8e-8dcc-d024a72b3934,673ef5fd93db85ed90001234
87,Hammer,b962fe69-69ed-494e-8f2a-af5efc90a2e5,673ef5fdc7e1249ffc001234
88,Knife,90975920-0b3b-402c-93ce-26e9ae13a4a6,673ef5fd2a38a4a931001234
89,Hammer,05918616-52bf-4c86-9b81-ba564f90c687,673ef5fd7647966b73001234
90,Ax,506a3f8a-342b-4eb4-a605-e0e8a1bd8f33,673ef5fd8613985ec4001234
91,Hammer,56179508-1d31-4b3f-b98b-0e378c5a39f5,673ef5fd54229abfcf001234
92,Knife,35304a4a-0ac7-481f-8371-0d8ad6b49a76,673ef5fd92cc227532001234
93,Gun,ea62351f-8c86-4b9d-82ae-5e3db0c8a6a9,673ef5fd98dce83da5001234
94,Gun,f680b4df-49d7-4590-b907-3348894cd7e0,673ef5fdf4b9ec30ad001234
95,Knife,9d278151-69ec-4660-aa08-5690e816b50d,673ef5fd812b4ba287001234
96,Gun,a408d72b-85d9-4b2b-b03e-1f86ce293bbc,673ef5fd26657d5ff9001234
97,Knife,751614b6-f0fd-459e-922f-a65b837c9e7c,673ef5fde2ef524fbf001234
98,Knife,724a7f71-4d16-45d7-806a-742109aff142,673ef5fded3d2c2199001234
99,Ax,cd3a8018-3b94-43f2-8581-1f04eeb1142d,673ef5fdac627ab1cc001234
100,Gun,7442c1b7-0b70-43cb-96a4-bd0ea19b796f,673ef5fdf899139df5001234
101,Ax,c4b10262-22d0-4670-beec-eda6af1fef15,673ef5fd38b3eff8ba001234
102,Gun,5cef9d1b-b160-4780-a3f7-d4c59ab03cca,673ef5fdec8956637a001234
103,Gun,dea408c2-912d-451c-b689-9f18b4b089fb,673ef5fd6974ce5ac6001234
104,Gun,c381899b-ced2-4526-8f95-f2b403070ea4,673ef5fdc9e1074f5b001234
105,Hammer,d5989987-6216-42e6-80bc-f5b5c44deb29,673ef5fd65b9eea6e1001234
106,Ax,2181d91c-84e3-4ad7-b955-8243ccde6b09,673ef5fdf0935e4cd5001234
107,Ax,53340af8-a2a2-4a21-b94b-2bc99d500cd0,673ef5fda97da629b0001234
108,Gun,adccc487-c170-4d09-b4b2-54d75e9caff3,673ef5fda3c65c2974001234
109,Ax,79ac3ead-ab76-4750-9385-87b1f359f3ef,673ef5fd2723d092b6001234
110,Ax,616f089d-9c97-4272-ae72-da8a9a6b4ca7,673ef5fd5f93f98352001234
111,Hammer,38ee8ccd-d453-4fe3-9d36-63db8973b610,673ef5fd698d51a19d001234
112,Gun,6acd03a4-5d58-4c79-8b41-ddba7eb9da31,673ef5fd7f6ffaa6bb001234
113,Knife,c09abe35-2ef2-4c26-8f53-a16082627cfa,673ef5fd73278a4a86001234
114,Hammer,c65fb5b7-698c-40ec-9ddf-f1d63e21063a,673ef5fd5fd0b37cd7001234
115,Knife,8f80f51b-65b7-46ab-959c-730a91f29037,673ef5fd2b44928ae1001234
116,Ax,eb62195c-9341-422e-8dd7-b1fba385aab0,673ef5fdc45147dee7001234
117,Gun,d0eeddf8-0fdf-42fd-a415-54d66aef6b6f,673ef5fdeb160de1de001234
118,Hammer,08555e3d-91ce-464f-ab6b-bcdb93185f49,673ef5fd5ef059938b001234
119,Hammer,d0f99f51-42e7-49b5-a38d-c72c438a61ae,673ef5fd07e1cd7dca001234
120,Knife,4a894201-2b6b-4d6b-956e-cc2b480c585b,673ef5fdda4fb5c6e9001234
121,Knife,caba118f-35e5-432f-aacf-2913f3b36fd3,673ef5fd4c56ff4ce4001234
122,Gun,b95a1a4c-14f2-4380-a063-12378ad26dd5,673ef5fda0a080f42e001234
123,Ax,0e65c67c-809d-4e1e-82e7-5c3d1cc91835,673ef5fd202cb962ac001234
124,Ax,5a9becc9-c0cd-49b6-b885-bacf584a12f8,673ef5fdc8ffe9a587001234
125,Ax,0d766ffb-fa5f-4739-8093-2e0806f23aa6,673ef5fd3def184ad8001234
126,Knife,ada8e679-60f0-4453-a912-648f0787e8b3,673ef5fd069059b7ef001234
127,Gun,c7ceb6d4-aa6e-4d01-bc1f-e0ad832e164b,673ef5fdec5decca5e001234
128,Gun,0bb0e954-29d8-4856-b9c5-4f64f6bf0092,673ef5fd76dc611d6e001234
129,Ax,5e0122d2-3db4-414b-b63e-eab6862e9726,673ef5fdd1f491a404001234
130,Hammer,f574806e-2cd1-4f75-a5d5-5ecc481a6e70,673ef5fd9b8619251a001234
131,Ax,4313cfc8-4eb4-4bc6-ae15-662afa14d104,673ef5fd1afa34a7f9001234
132,Ax,2d2bc1d4-e122-4815-ae36-8f9b1b968e16,673ef5fd65ded5353c001234
133,Hammer,57aca8ee-e09e-4045-9e05-abb770c07dc5,673ef5fd9fc3d7152b001234
134,Knife,2bf6caa8-d813-46b7-85fd-dcc0f9d66f89,673ef5fd02522a2b27001234
135,Gun,372084f3-e353-4a3e-bfce-229ff599b827,673ef5fd7f1de29e6d001234
136,Ax,04287d9c-00e5-459a-9e40-ca0b5191434c,673ef5fd42a0e188f5001234
137,Knife,9896a5c9-1cfa-4a47-91c5-865edff218fd,673ef5fd3988c7f88e001234
138,Gun,87e11340-b474-428b-9cd3-155bce0c9a47,673ef5fd013d407166001234
139,Hammer,628488bb-c001-42d8-aa73-dabc4e07b5fd,673ef5fde00da03b68001234
140,Knife,fa0a2a9a-c69a-4a93-9542-c6b2c574ab4c,673ef5fd1385974ed5001234
141,Ax,ce3b6cbe-ce22-4ed4-b8a9-c173862f3fa5,673ef5fd0f28b5d49b001234
142,Knife,d8caeff4-aa81-4183-87b4-7196f4b656e6,673ef5fda8baa56554001234
143,Ax,1c44a68d-1533-46e8-b660-151ca273f2df,673ef5fd903ce9225f001234
144,Knife,d5537166-4d2c-46b2-8926-db3ffb211062,673ef5fd0a09c8844b001234
145,Knife,a047e3c8-3c0c-45c0-99f1-335a712b7e05,673ef5fd2b24d49505001234
146,Knife,f2d41b95-a485-4d7f-a2df-ab91574dd9a4,673ef5fda5e0013237001234
147,Ax,47e00c98-9812-4ae6-8256-7256c88f9fd7,673ef5fd8d5e957f29001234
148,Ax,ed4ca320-2584-42cd-a81b-63740111eca2,673ef5fd47d1e99058001234
149,Knife,181a5601-563f-485f-a624-31374f6243e5,673ef5fdf2217062e9001234
150,Ax,41319a4f-5db3-4c14-9d9e-e9333463a328,673ef5fd7ef605fc8d001234
151,Gun,52030816-ca15-484c-aa12-1d8b1119794e,673ef5fda8f15eda80001234
152,Ax,20d8b073-326e-4658-ac76-5b87ee33826b,673ef5fd37a749d808001234
153,Gun,6e09f571-ed73-4b2d-9bba-75adf36f742f,673ef5fdb3e3e393c7001234
154,Ax,898e3b1e-ce26-4582-aabd-ad586d9dbc2b,673ef5fd1d7f7abc18001234
155,Gun,0fca1eac-abc5-45b8-bc71-cb0e335b5c5f,673ef5fd2a79ea27c2001234
156,Gun,fe72aa3e-4567-4e12-abaa-8468d0659b05,673ef5fd1c9ac0159c001234
157,Hammer,a87bd356-fb50-408b-ab88-ebbd012af314,673ef5fd6c4b761a28001234
158,Ax,e61df1eb-6761-4599-812c-899537c0d18c,673ef5fd0640966322001234
159,Hammer,741cb5aa-d5ea-4710-b393-209ae045d56a,673ef5fd140f6969d5001234
160,Knife,e4a305fb-f436-48dc-ba43-dc89dd7ebdac,673ef5fdb73ce398c3001234
161,Ax,8f0f93ef-cc5f-4856-8455-3b3a49fe8d66,673ef5fdbd4c9ab730001234
162,Hammer,3c8ed915-d7e9-49eb-8082-09c8f0522090,673ef5fd82aa4b0af3001234
163,Ax,8f9ecc6b-8f6c-4bdf-a81d-6e79c1838af4,673ef5fd0777d5c17d001234
164,Knife,5abc737a-8cfa-4dce-adeb-00ddf6655a15,673ef5fdfa7cdfad1a001234
165,Ax,94d40be3-2e48-4578-ac2e-9c6b3b0f3c4e,673ef5fd9766527f2b001234
166,Hammer,df76284d-fa5a-4688-892d-cf6a9a34a697,673ef5fd7e7757b1e1001234
167,Ax,19aabbfb-9235-4ed3-a08a-82c035a6cb3e,673ef5fd5878a7ab84001234
168,Gun,8f8e3dd4-b1bd-4b19-ab03-87b2c2e3bc86,673ef5fd006f52e910001234
169,Gun,28168e8c-8818-4cfc-99ca-4ae94eef03a0,673ef5fd3636638817001234
170,Gun,4847d4cc-ddd0-4c7a-bb06-1d2ba3db9766,673ef5fd149e9677a5001234
171,Ax,6189cbbf-09a7-49bc-9190-76bd835943f2,673ef5fda4a042cf4f001234
172,Hammer,f6afd03e-bb9f-4076-83e5-58a7ee9127df,673ef5fd1ff8a7b5dc001234
173,Gun,92584244-7e50-49c6-8d9d-170b90788525,673ef5fdf7e6c85504001234
174,Gun,217578c0-84c0-49a8-9e38-2bbaf308bed5,673ef5fdbf8229696f001234
175,Knife,8b5d5f9f-da7b-4a0f-835f-b8884440d541,673ef5fd8216124282001234
176,Hammer,9e909c0d-1b14-42ad-911a-ff284952eba1,673ef5fd38af86134b001234
177,Gun,02c8f1f0-b2f8-4b31-9585-2c29d4c0f0b2,673ef5fd96da2f590c001234
178,Knife,49614d3f-1a29-4382-8381-f1525c73daea,673ef5fd8f85517967001234
179,Ax,3f55f634-ee0f-408d-a81e-67c8d980edc1,673ef5fd8f53295a73001234
180,Hammer,a52f2752-8b03-4943-a157-0d9492bd472c,673ef5fd045117b0e0001234
181,Hammer,fafdc6b3-de2b-4d97-b8b5-b19f334ea4c6,673ef5fdfc22130974001234
182,Hammer,8494f949-a1a6-47ab-8676-baf850ee8f4e,673ef5fd4c5bde74a8001234
183,Hammer,b3237689-a8bd-421f-945f-49a2928aeadc,673ef5fdcedebb6e87001234
184,Gun,d7342d67-89c6-4086-aa33-1fc01e98516a,673ef5fd6cdd60ea00001234
185,Knife,50b8258d-5e5c-4c1e-8b28-1af26f9292f3,673ef5fdeecca5b636001234
186,Hammer,c50b26d8-138d-4933-ac20-1ebd28353117,673ef5fd9872ed9fc2001234
187,Gun,22db9983-03ed-4f02-aa04-f428fa93d20d,673ef5fd31fefc0e57001234
188,Ax,42210b72-8e08-4a71-95fe-a86824d99124,673ef5fd9dcb88e013001234
189,Hammer,d6454e62-82d3-4a3f-bcd5-c03ca4612b35,673ef5fda2557a7b2e001234
190,Ax,7c8e5f29-71aa-470d-9765-2471a8897d46,673ef5fdcfecdb276f001234
191,Hammer,6ef249a7-28e1-43a1-800f-3d5fee7ffb3a,673ef5fd0aa1883c64001234
192,Hammer,0c7bc6b5-1658-4f1f-ac6a-a90a05ff5342,673ef5fd58a2fc6ed3001234
193,Hammer,c61fb74f-2a21-4513-b1c6-fa46344032fc,673ef5fdbd686fd640001234
194,Knife,94b9b03c-9153-4b76-861b-cc69ed26e187,673ef5fda597e50502001234
195,Hammer,e1e709c2-07c1-43a4-9293-5a4751edeef8,673ef5fd0336dcbab0001234
196,Ax,e6d8f411-fb0f-4df9-9c65-40b499ef8beb,673ef5fd084b6fbb10001234
197,Ax,583814ff-8789-4d77-9d10-7f405f96dd54,673ef5fd85d8ce590a001234
198,Gun,e148a418-eed0-499e-a91f-90bc436e907a,673ef5fd0e65972dce001234
199,Gun,659a4d6d-82ff-4bba-8110-05f9a8323ff8,673ef5fd84d9ee44e4001234
200,Hammer,396e0b1b-5f8b-4373-bb5f-4d15f632de98,673ef5fd3644a684f9001234
201,Ax,a9917fbb-e556-457f-87e3-58b65f99f315,673ef5fd757b505cfd001234
202,Ax,8a2b8096-a1cd-4218-a951-74f24cfbde44,673ef5fd854d6fae5e001234
203,Ax,f86f7c6a-c1f6-40f3-8872-75ad0cfdce72,673ef5fde2c0be2456001234
204,Gun,d21484eb-a4a5-402e-b4c2-b197d852640c,673ef5fd274ad4786c001234
205,Ax,aab4d3e5-f05f-4783-b1de-ea795984bee4,673ef5fdeae27d77ca001234
206,Gun,b32cd082-84cd-4df3-bdbe-37d5515e76a0,673ef5fd7eabe3a164001234
207,Hammer,a2ee7c87-d56a-49b8-b33b-ecea172f05d6,673ef5fd69adc1e107001234
208,Hammer,e6c5ebb4-a7e0-45ed-ad4e-00b762c57b7a,673ef5fd091d584fce001234
209,Gun,92339aa1-af3b-4c98-9680-3c8665aba21c,673ef5fdb1d10e7baf001234
210,Ax,bed7c065-adbe-4790-9350-d04876c09b0f,673ef5fd6f3ef77ac0001234
211,Knife,afc0d9f6-daf8-4d88-b75d-18307c794214,673ef5fdeb16372791001234
212,Hammer,54e723cf-cf12-4a8e-bef7-d8b277807be9,673ef5fd1534b76d32001234
213,Gun,08dd2896-ee73-422f-a7a5-31c23e84b921,673ef5fd979d472a84001234
214,Ax,e79ad76f-764e-45a4-8876-13419c2a22fa,673ef5fdca46c1b951001234
215,Ax,b39b1430-6b51-45c9-bfb4-b53940e1100c,673ef5fd3b8a614226001234
216,Knife,3ff249e2-9dcf-4db5-8c9f-4908dea9c241,673ef5fd45fbc6d3e0001234
217,Ax,5e6a6ee1-b028-4638-ab8b-a535638c2f62,673ef5fd63dc7ed101001234
218,Knife,c48a973e-9d63-4052-81f5-72d085cd78bf,673ef5fde96ed478da001234
219,Hammer,3cb5955a-2c8b-4066-9ed5-71a27b04ac4f,673ef5fdc0e190d826001234
220,Knife,24065d6f-ae70-4240-a408-08b8872d7f31,673ef5fdec8ce6abb3001234
221,Gun,227822bf-2366-48b5-bf11-de489d90d001,673ef5fd060ad92489001234
222,Ax,a46b8b6a-3506-4eb5-b2be-b7b023bee0e3,673ef5fdbcbe3365e6001234
223,Hammer,0a7853bc-23a9-4a18-9850-1d6a8239719e,673ef5fd115f895031001234
224,Ax,0419b5cc-d3c5-4cac-bf8c-9ac3f94d06f6,673ef5fd13fe9d8431001234
225,Hammer,fd18fb5a-694c-4b1f-8568-3c593b3c53e2,673ef5fdd1c38a09ac001234
226,Ax,4aa28d38-1926-448f-bd76-eb0bd2ae000d,673ef5fd9cfdf10e8f001234
227,Ax,929d8a50-3867-4f1d-bb19-0004ce5af07b,673ef5fd705f217283001234
228,Ax,ed8bf584-1c6b-41b8-a0d5-fedb17f224d0,673ef5fd74db120f0a001234
229,Hammer,92603874-2830-4b12-ae5c-277735e5752b,673ef5fd57aeee35c9001234
230,Knife,69eb6010-7d73-420b-8f0a-024c95d0a8a1,673ef5fd6da9003b74001234
231,Ax,382c1c06-3304-42b2-86fd-57df9cdaa6ef,673ef5fd9b04d15284001234
232,Ax,95dce4d1-1087-4e28-b4b6-2196086f674e,673ef5fdbe83ab3ecd001234
233,Knife,1c1ee2bb-c0e8-4d70-b29b-4a38ecafb5bd,673ef5fde165421110001234
234,Gun,a88a4d28-2695-4929-a33d-9bb85db45ff2,673ef5fd289dff0766001234
235,Ax,219e23a6-18d5-4466-a641-37821265270f,673ef5fd577ef1154f001234
236,Knife,9ea2ca60-4b00-4248-850b-dc1878a96539,673ef5fd01161aaa0b001234
237,Hammer,7d143422-fa5a-4329-b48c-7743fa14daaa,673ef5fd539fd53b59001234
238,Hammer,dacdaa62-d86f-46eb-b314-c3a103813ef1,673ef5fdac1dd209cb001234
239,Hammer,1e6d88fa-1288-4509-ae8a-865aa9eaf082,673ef5fd555d6702c9001234
240,Knife,db113aa3-92c5-4d84-9c79-897975cb9921,673ef5fd335f535208001234
241,Gun,5b6dff7a-8656-456e-bec8-04dc3bb60f04,673ef5fdf340f1b1f6001234
242,Gun,13e8f409-1243-43c8-a40e-652c04ab3d79,673ef5fde4a6222cdb001234
243,Hammer,b0e79ac8-5b16-4507-8476-5017d02a7af5,673ef5fdcb70ab3756001234
244,Gun,c5ee6e51-d01b-4af1-a01f-db4623b00e81,673ef5fd9188905e74001234
245,Hammer,9492a1a7-a885-4ee2-a6ed-0c1c87617f14,673ef5fd0266e33d3f001234
246,Ax,254e4b86-a959-4524-99ac-05f6b6fd7642,673ef5fd38db3aed92001234
247,Gun,4cf405fc-830c-41cf-b264-8d075baa7f61,673ef5fd3cec07e9ba001234
248,Hammer,59d505c5-4033-4014-8cde-e33090f8c249,673ef5fd621bf66ddb001234
249,Knife,732dc077-5ca1-4480-91b4-77ba27d2b12f,673ef5fd077e29b11b001234
250,Hammer,02100887-9520-4aff-93fc-b49f6cd70bc6,673ef5fd6c9882bbac001234
251,Ax,8f29859b-9086-463f-8a44-ca37b6d60f9a,673ef5fd19f3cd308f001234
252,Knife,9213de85-29c1-4c9f-a5a5-661a7e2428ee,673ef5fd03c6b06952001234
253,Hammer,5b7e98f3-9e22-475f-b543-0afa54795a92,673ef5fdc24cd76e1c001234
254,Hammer,f783bf88-ef7a-4557-8469-ff0f76e16b61,673ef5fdc52f1bd66c001234
255,Ax,f3e03481-e130-482d-9f6d-4ebab243fd10,673ef5fdfe131d7f5a001234
256,Knife,d6eed50f-ca68-4102-a922-3406ec96be42,673ef5fdf718499c1c001234
257,Knife,a51d0c4e-f87f-4378-b767-926342040f0d,673ef5fdd96409bf89001234
258,Ax,00e68ae8-1344-4c1e-ab47-8a5ed1ae9f39,673ef5fd502e4a1693001234
259,Ax,47e562c6-8023-4561-be99-15effbd648c7,673ef5fdcfa0860e83001234
260,Hammer,ff028c45-7fd1-4df8-ae63-f4df6a0b2c92,673ef5fda4f23670e1001234
261,Hammer,7e349697-9345-4fc6-9154-d8a3c64f7e30,673ef5fdb1a59b315f001234
262,Gun,4c52d068-0541-4da6-96e5-da1a3f132a41,673ef5fd36660e5985001234
263,Ax,84d9bd48-5ca1-493b-8014-8dc15c6804e4,673ef5fd8c19f571e2001234
264,Hammer,c3d80da8-3898-45a9-b85a-445779034b10,673ef5fdd6baf65e0b001234
265,Knife,5c8ee142-b7fd-4b50-9fd8-bc65cba0aca4,673ef5fde56954b4f6001234
266,Knife,53479c01-eb75-4d13-a20a-d5f617d3d490,673ef5fdf7664060cc001234
267,Gun,e678c39b-ed75-4876-8e78-17da64b10f32,673ef5fdeda80a3d5b001234
268,Hammer,fb636e60-526e-4a9f-b6b8-1f861a87b473,673ef5fd8f121ce07d001234
269,Gun,94e27be1-7154-496a-a7af-57ec13cb17a7,673ef5fd06138bc5af001234
270,Hammer,c72b5edf-40c5-45c9-ad79-2b23224d3ee1,673ef5fd39059724f7001234
271,Knife,20882837-af0e-42f7-ba6e-88cf8426ff6a,673ef5fd7f100b7b36001234
272,Hammer,58732e1d-6e93-43b0-bd94-f687778e5ff0,673ef5fd7a614fd06c001234
273,Ax,bcecb1f4-e157-4a6a-9e7f-881548747752,673ef5fd4734ba6f3d001234
274,Hammer,5591250e-df52-48bb-8ae5-d9dc6a867e36,673ef5fdd947bf06a8001234
275,Gun,bc8b79c9-a212-47a6-81b3-f2e0a3ff013c,673ef5fd63923f49e5001234
276,Gun,f3ae7307-db89-4c04-a10d-89d67edc7118,673ef5fddb8e1af0cb001234
277,Hammer,89ec5fa7-d75c-4d20-b2d5-07c23adfeedd,673ef5fd20f07591c6001234
278,Ax,e21eeb81-9b8e-4706-beba-e99c2f6c83c9,673ef5fd07cdfd2337001234
279,Ax,a7e4421c-e6d7-453e-ac4e-8bbbb1f9c56a,673ef5fdd395771085001234
280,Hammer,c2fa5116-b5d6-48a0-b7d4-92852ad41775,673ef5fd92c8c96e4c001234
281,Knife,f4961568-66d6-47e5-b1a6-ac2ae1d9ce09,673ef5fde3796ae838001234
282,Hammer,b416f7aa-1ea2-41fd-b5f0-e68e238cf70c,673ef5fd6a9aeddfc6001234
